개방자치단체코드,관리번호,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
3220000,3220000-102-1999-20955,19991216,,,,,,161.23,135957,서울특별시 강남구 청담동 124-5 .6지하1층,"서울특별시 강남구 도산대로 513 (청담동,.6지하1층)",6012,메리트,카바레,204294.5,446955.0502
3220000,3220000-102-2003-00014,20030918,,,,,220527007,197.37,135876,서울특별시 강남구 삼성동 141-20 지상7층,"서울특별시 강남구 선릉로92길 6, 지상7층 (삼성동)",6162,캐슬(Castle),룸살롱,204275.04,444780.035
3220000,3220000-102-1987-04264,19870327,,,,,02 5407500,203.91,135812,서울특별시 강남구 논현동 6-3 지층,"서울특별시 강남구 도산대로 152, 지층 (논현동)",6040,이원(E1),룸살롱,202160.3319,446215.9356
3220000,3220000-102-1987-04396,19870509,,,,,02  547 6077,"1,089.10",135824,서울특별시 강남구 논현동 151-30번지 ,서울특별시 강남구 논현로 647 (논현동),6116,에비앙,룸살롱,202708.4244,445478.9509
3220000,3220000-102-2010-00004,20100414,,,,,566 9039,192.69,135920,서울특별시 강남구 역삼동 718-16 ,"서울특별시 강남구 테헤란로28길 3-10, 지하1층 (역삼동)",6220,SUN (썬),룸살롱,203421.6952,444309.6742
3220000,3220000-102-1987-04371,19870519,,,,,02 5476010,923.62,135824,서울특별시 강남구 논현동 151-30 지하1층 ,"서울특별시 강남구 논현로 647, 지하1층 (논현동)",6116,오클라호마,룸살롱,202708.4244,445478.9509
3220000,3220000-102-2010-00009,20100908,,,,,02 5083044,273.84,135877,서울특별시 강남구 삼성동 143-29 지하1층 ,"서울특별시 강남구 삼성로91길 24 (삼성동,지하1층)",6159,엠(M)노래밤,룸살롱,204721.9833,444955.6699
3220000,3220000-102-2000-22850,20001211,,,,,,224.22,135996,서울특별시 강남구 논현동 211-20 ,서울특별시 강남구 언주로 647 (논현동),6105,루트플러스,룸살롱,203014.3664,445788.9816
3220000,3220000-102-2009-00004,20090224,,,,,,499.32,135923,서울특별시 강남구 역삼동 735-32 지하1층 ,"서울특별시 강남구 테헤란로20길 10 (역삼동,지하1층)",6235,에이원,룸살롱,202949.8532,444097.8551
3220000,3220000-102-2006-00008,20060829,,,,,02  501 1868,485.97,135913,서울특별시 강남구 역삼동 653 ,"서울특별시 강남구 봉은사로 230, 지하1층 (역삼동, 봉암빌딩)",6135,퍼스트,룸살롱,203248.0552,445099.5427
3220000,3220000-102-2006-00010,20060920,,,,,,682.58,135936,서울특별시 강남구 역삼동 832-7번지 지하2층 ,"서울특별시 강남구 강남대로 320 (역삼동,지하2층)",6252,방탄,룸살롱,202667.5512,443299.2181
3220000,3220000-102-2008-00003,20080314,,,,,205082754,502.94,135915,"서울특별시 강남구 역삼동 678-33 지하1층, 지하2층","서울특별시 강남구 테헤란로33길 3-12 (역삼동,지하1층, 지하2층)",6141,루이즈,룸살롱,203336.595,444409.025
3220000,3220000-102-2000-22662,20001103,,,,,02 5584110,210.55,135915,서울특별시 강남구 역삼동 678-32,서울특별시 강남구 테헤란로29길 5 (역삼동),6141,엠 레클리,룸살롱,203354.5711,444416.4865
3220000,3220000-102-2000-22852,20001212,,,,,,94.46,135877,서울특별시 강남구 삼성동 144-21,서울특별시 강남구 테헤란로77길 6 (삼성동),6158,블루문,룸살롱,204786.1826,444965.8725
3220000,3220000-102-2001-23853,20010904,,,,,,364.42,135913,서울특별시 강남구 역삼동 650-1,"서울특별시 강남구 봉은사로 204, 지하1,2층 (역삼동)",6135,굿플레이스(Good Place),룸살롱,202977.645,444997.25
3220000,3220000-102-2011-00011,20110624,,,,,,298.54,135876,"서울특별시 강남구 삼성동 141-20 지상2,3층","서울특별시 강남구 선릉로92길 6 (삼성동,지상2,3층)",6162,어게인(again),룸살롱,204275.04,444780.035
3220000,3220000-102-2008-00005,20080414,,,,,,567.19,135824,서울특별시 강남구 논현동 151-30 지하1층,"서울특별시 강남구 논현로 647, 지하1층 (논현동)",6116,레츠고,룸살롱,202708.4244,445478.9509
3220000,3220000-102-2010-00002,20100201,,,,,,313.45,135920,"서울특별시 강남구 역삼동 718-14 지상1,2층","서울특별시 강남구 언주로87길 48 (역삼동,지상1,2층)",6220,식스(SIX),룸살롱,203409.113,444284.1838
3220000,3220000-102-2006-00005,20060608,,,,,,705.24,135839,"서울특별시 강남구 대치동 890-61 지하1,2층 ","서울특별시 강남구 테헤란로68길 13 (대치동,지하1,2층)",6193,건전지2,룸살롱,204579.5953,444698.3933
3220000,3220000-102-2006-00006,20060608,,,,,,709.44,135839,"서울특별시 강남구 대치동 890-33 지하1층, 지하2층 ","서울특별시 강남구 테헤란로68길 11 (대치동,지하1층, 지하2층)",6193,건전지1,룸살롱,204574.6161,444711.0237
3220000,3220000-102-2000-21430,20000318,,,,,,473.85,135917,서울특별시 강남구 역삼동 688-6 지하1층,"서울특별시 강남구 언주로 548, 지하1층 (역삼동)",6144,플렉스,룸살롱,203516.5912,444995.0189
3220000,3220000-102-2004-00009,20041019,,,,,,167.89,135915,서울특별시 강남구 역삼동 678-17번지 지하1층 ,"서울특별시 강남구 테헤란로33길 11 (역삼동,지하1층)",6141,우리집,룸살롱,203398.1212,444475.5207
3220000,3220000-102-2000-21697,2000-05-04,,,,,234443393,262.27,135-826,서울특별시 강남구 논현동 192-21 오헤븐 빌딩,"서울특별시 강남구 봉은사로 177, 오헤븐 빌딩 지하1층 (논현동)",6122,라인업,룸살롱,202862.8747,445020.8119
3220000,3220000-102-2004-00012,20041223,,,,,02 5557383,732.49,135915,"서울특별시 강남구 역삼동 678-31 지하1층, 지상1,2,3,4층 ","서울특별시 강남구 테헤란로29길 6 (역삼동,지하1층, 지상1,2,3,4층)",,좋은날,룸살롱,203376.5215,444425.5301
3220000,3220000-102-2004-00013,20041230,,,,,02 5643880,918.9,135915,"서울특별시 강남구 역삼동 678-21 지상1,2,3층 ","서울특별시 강남구 테헤란로27길 10, 지상1,2,3,층 (역삼동)",6141,오렌지,룸살롱,203322.1077,444444.1142
3220000,3220000-102-1984-04272,19840714,,,,,02 5687207,518,135080,"서울특별시 강남구 역삼동 702-16 ,17 ","서울특별시 강남구 테헤란로47길 8 (역삼동,,17)",6151,킹스맨,룸살롱,203950.1259,444674.7982
3220000,3220000-102-2000-21508,20000403,,,,,,297.36,135907,서울특별시 강남구 역삼동 601-18 ,서울특별시 강남구 봉은사로 116 (역삼동),6123,괜찬아,룸살롱,202266.9287,444719.0753
3220000,3220000-102-2006-00004,20060424,,,,,02 5576092,182.92,135877,서울특별시 강남구 삼성동 143-12 지하1층,"서울특별시 강남구 테헤란로77길 11-10 (삼성동,지하1층)",6159,디올(Dior),룸살롱,204671.1594,444985.8731
3220000,3220000-102-2005-00009,20051013,,,,,02 5580311,759.94,135920,"서울특별시 강남구 역삼동 719-0 지하1층,지하2층 ","서울특별시 강남구 테헤란로 216 (역삼동,지하1층,지하2층)",6221,귀게스,룸살롱,203478.5837,444358.3118
3220000,3220000-102-2005-00012,20051215,,,,,234408233,264.15,135832,서울특별시 강남구 논현동 248-7 지하1층 ,"서울특별시 강남구 언주로 640 (논현동,지하1층)",6098,퓨처스2,룸살롱,203102.075,445751.652
3220000,3220000-102-2005-00015,20051228,,,,,,735.02,135952,서울특별시 강남구 청담동 53-7 신관 지하1층 ,"서울특별시 강남구 영동대로 737 (청담동,신관 지하1층)",6071,에이치투오,관광호텔나이트(디스코),204714.7585,446852.0784
3220000,3220000-102-2019-00002,20190424,,,,,,806.9,135920,서울특별시 강남구 역삼동 719-18 시티타워 6-10층 ,"서울특별시 강남구 언주로87길 24, 시티타워 6-10층 (역삼동)",6221,애플(AppIe),룸살롱,203557.913,444347.5528
3220000,3220000-102-2019-00001,20190417,,,,,,409.04,135935,서울특별시 강남구 역삼동 826-41번지 지하1층 ,"서울특별시 강남구 테헤란로2길 37, 지하1층 (역삼동)",6241,링코노래타운 강남역삼점,룸살롱,202581.4534,443739.1683
3220000,3220000-102-2019-00007,20190924,,,,,25183929,370.8,135832,서울특별시 강남구 논현동 248-7번지 임피리얼 팰리스호텔 ,"서울특별시 강남구 언주로 640, 임피리얼 팰리스호텔 지하1층 (논현동)",6098,머니볼,룸살롱,203102.075,445751.652
3220000,3220000-102-2019-00009,20191002,,,,,,819.03,135952,서울특별시 강남구 청담동 52-3번지 프리마호텔 ,"서울특별시 강남구 도산대로 536, 프리마호텔 지하1,2층 (청담동)",6071,무인,고고(디스코)클럽,204549.9988,446895.0289
3220000,3220000-102-2019-00014,20191211,,,,,,94.47,135877,서울특별시 강남구 삼성동 143-19번지 퍼시픽빌딩 ,"서울특별시 강남구 테헤란로69길 10, 퍼시픽빌딩 지하2층 (삼성동)",6159,팡팡,룸살롱,204596.8615,444933.7369
3220000,3220000-102-2009-00013,20091130,,,,,,697.18,135924,서울특별시 강남구 역삼동 736-17번지 지하2층 ,"서울특별시 강남구 테헤란로20길 9 (역삼동,지하2층)",6236,오프닝,룸살롱,202983.9119,444109.1388
3220000,3220000-102-1987-04387,19871211,,,,,,987.49,135952,서울특별시 강남구 청담동 53-7 지하1층 ,"서울특별시 강남구 영동대로 737 (청담동,지하1층)",6071,더에이치투오,관광호텔나이트(디스코),204714.7585,446852.0784
3220000,3220000-102-1980-04353,19800421,,,,,234442678,213.81,135868,서울특별시 강남구 삼성동 49-9번지 ,서울특별시 강남구 봉은사로 463 (삼성동),6096,사또,룸살롱,204377.5394,445582.3987
3220000,3220000-102-2020-00002,20200219,,,,,,"1,166.23",135952,서울특별시 강남구 청담동 52-3 프리마호텔,"서울특별시 강남구 도산대로 536, 프리마호텔 지하1층,지하3층 (청담동)",6071,가라오케 Let's go,룸살롱,204549.9988,446895.0289
3220000,3220000-102-2000-21783,2000-05-15,,,,,,571.56,135-889,서울특별시 강남구 신사동 539-10,서울특별시 강남구 도산대로 149 (신사동),6036,캐스팅,룸살롱,202113.23,446271.8976
3220000,3220000-102-1988-19645,19880513,,,,,02  547 6056,529,135829,서울특별시 강남구 논현동 218-25,서울특별시 강남구 언주로 627 (논현동),6106,스폰서,카바레,203036.0468,445588.5233
3220000,3220000-102-2019-00012,20191112,,,,,,418.59,135877,서울특별시 강남구 삼성동 143-26 에이스,"서울특별시 강남구 테헤란로77길 11-3, 에이스 지상 8,9,10층 (삼성동)",6159,강남 윈,룸살롱,204721.6818,444976.6163
3220000,3220000-102-2019-00010,20191025,,,,,,180.43,135513,서울특별시 강남구 역삼동 702-24,"서울특별시 강남구 선릉로93길 31, 지상1층 (역삼동)",6151,벤자민,룸살롱,204013.484,444693.0005
3220000,3220000-102-2019-00008,20190927,,,,,,242.57,135877,서울특별시 강남구 삼성동 143-27,"서울특별시 강남구 테헤란로77길 9, 지하1층 (삼성동)",6159,씨엔엔CNN,룸살롱,204738.8653,444986.1082
3220000,3220000-102-2008-00013,20080820,,,,,02 5019894,338.63,135936,서울특별시 강남구 역삼동 831-24번지 ,서울특별시 강남구 강남대로78길 12 (역삼동),6242,준코뮤직타운 역삼점,룸살롱,202614.8616,443629.0234
3230000,3230000-102-2016-00004,20160826,,,,,,94.72,138805,서울특별시 송파구 가락동 98-7번지 지하1층 108호 ,서울특별시 송파구 송파대로28길 13 (가락동),5719,벤츠노래,기타,210491.3219,443569.7632
3230000,3230000-102-2016-00007,20160928,,,,,,107.93,138805,서울특별시 송파구 가락동 99-1 ,"서울특별시 송파구 송파대로28길 12, 지하1층 11호(일부),12호 (가락동)",5719,꿀단지,기타,210491.6889,443508.2212
3230000,3230000-102-2017-00001,20170405,,,,,,76.19,138803,서울특별시 송파구 가락동 79-4번지 ,"서울특별시 송파구 송파대로28길 20, 지하1층 107,108,109,110호 (가락동)",5718,뉴욕,룸살롱,210562.9008,443555.8647
3230000,3230000-102-2017-00003,20170531,,,,,,85.96,138805,서울특별시 송파구 가락동 98-7번지 ,"서울특별시 송파구 송파대로28길 13, 지하1층 103호 (가락동, 거북이빌딩)",5719,골드2,룸살롱,210491.3219,443569.7632
3230000,3230000-102-2016-00006,20160829,,,,,02  430 8928,164.85,138803,서울특별시 송파구 가락동 79-4 ,"서울특별시 송파구 송파대로28길 20, 지하1층 114-1,2호 (가락동)",5718,바나나,기타,210562.9008,443555.8647
3230000,3230000-102-1994-03600,19940104,,,,,02 4144436,167.47,138827,서울특별시 송파구 방이동 36-8번지 ,서울특별시 송파구 올림픽로32길 13 (방이동),5543,퇴근길,룸살롱,209591.9101,445864.5249
3230000,3230000-102-2001-17078,20011218,,,,,02 4765824,110.72,138861,서울특별시 송파구 잠실동 180-4번지 지하1층 ,"서울특별시 송파구 올림픽로12길 4-25, 지하1층 (잠실동)",5557,준코뮤직타운 신천1호점,룸살롱,207122.2002,445436.3451
3230000,3230000-102-1988-03625,19880627,,,,,02 4208538,375.06,138828,서울특별시 송파구 방이동 46-3번지 ,서울특별시 송파구 오금로11길 47 (방이동),5544,관광월드컵스텐드바,스텐드바,209868.0808,445956.5372
3230000,3230000-102-1989-03599,19891222,,,,,02 4183310,219.64,138827,서울특별시 송파구 방이동 28-7번지 지하1층 ,"서울특별시 송파구 오금로11길 11, 지하1층 (방이동)",5542,몽키 뮤직 타운,카바레,209509.2559,445829.0782
3230000,3230000-102-1990-03627,19900207,,,,,222029494,378.15,138827,서울특별시 송파구 방이동 24 지하1층 ,"서울특별시 송파구 올림픽로30길 6-5, 지하1층 (방이동)",5542,스토리,비어(바)살롱,209443.5013,445885.9386
3230000,3230000-102-1993-03626,19931008,,,,,2,588.06,138861,서울특별시 송파구 잠실동 183-1번지 지하1층 ,"서울특별시 송파구 백제고분로7길 39, 지하1층 (잠실동)",5558,헤라,고고(디스코)클럽,207300.0286,445429.4599
3220000,3220000-102-2021-00007,2021-12-30,,,,,,789.85,135-892,서울특별시 강남구 신사동 587-1 선샤인호텔,"서울특별시 강남구 도산대로 205, 선샤인호텔 지하중층, 지하1층 (신사동)",6026,메이비,고고(디스코)클럽,202471.5362,446478.945
3230000,3230000-102-1980-03603,19800304,,,,,02 4853235,134.64,138873,서울특별시 송파구 풍납동 481-1번지 ,서울특별시 송파구 올림픽로 607 (풍납동),5519,티파니,룸살롱,210729.4596,448202.4318
3230000,3230000-102-2016-00001,20160627,,,,,,61.2,138805,서울특별시 송파구 가락동 98-7번지 지하1층 106-1 ,"서울특별시 송파구 송파대로28길 13 (가락동, 지하1층 106-1호)",5719,럭셔리노래바,룸살롱,210491.3219,443569.7632
3230000,3230000-102-2000-15507,20000724,,,,,02  415 4421,137.9,138861,서울특별시 송파구 잠실동 175-14 지하1층 ,"서울특별시 송파구 올림픽로 92, 지하1층 (잠실동)",5556,함백,카바레,207075.5568,445478.7524
3220000,3220000-102-1999-20135,19990907,,,,,02 4920207,250.65,135922,서울특별시 강남구 역삼동 705-8 지하1층,"서울특별시 강남구 선릉로91길 14 (역삼동,지하1층)",6150,서스포,룸살롱,204127.6769,444743.2561
3230000,3230000-102-1999-00126,19990728,,,,,02 4123144,166.13,138827,서울특별시 송파구 방이동 37-7번지 지하1층 ,"서울특별시 송파구 오금로11길 23-9, 지하1층 (방이동)",5543,나비,룸살롱,209635.8351,445921.5644
3230000,3230000-102-1999-00042,19990824,,,,,02 5212608,113.74,138827,서울특별시 송파구 방이동 37-10 지하1층 ,"서울특별시 송파구 오금로11길 21-6, 지하1층 (방이동)",5543,울라라J,룸살롱,209623.1568,445904.4958
3230000,3230000-102-2011-00004,20110328,,,,,02  424 0999,297.3,138861,서울특별시 송파구 잠실동 178-5 지하1층 ,"서울특별시 송파구 백제고분로7길 15-5 (잠실동,지하1층)",5556,she's(쉬즈),룸살롱,207045.0101,445401.7598
3230000,3230000-102-2011-00005,20110613,,,,,02  416 7269,96.64,138827,서울특별시 송파구 방이동 36 지상 2층 ,"서울특별시 송파구 올림픽로32길 3 (방이동,지상 2층)",5543,잼잼,기타,209563.3959,445948.7562
3230000,3230000-102-2000-15996,20001223,,,,,02 4236118,60.88,138861,서울특별시 송파구 잠실동 177-4번지 지하1층 ,"서울특별시 송파구 올림픽로8길 12, 지하1층 (잠실동, 지하1층)",5556,썸 노래,룸살롱,207004.8306,445374.5746
3230000,3230000-102-2000-15232,20000602,,,,,02 4484432,92.48,138805,서울특별시 송파구 가락동 98-2 지하2층 ,"서울특별시 송파구 송파대로30길 8, 지하2층 (가락동)",5719,야구장,룸살롱,210403.8253,443562.7531
3230000,3230000-102-2012-00002,20121205,,,,,4305612,44.45,138805,서울특별시 송파구 가락동 98-7 (지하1층) ,"서울특별시 송파구 송파대로28길 13 (가락동,(지하1층))",5719,거북이 유흥주점,룸살롱,210491.3219,443569.7632
